file,sample_id,change_count,changes
cdr_0/two_person_conversation/cdr_0_voice1_male_market_0289.json,cdr_0_voice1_male_market_0289,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice1_male_medicine_routine_0011.json,cdr_0_voice1_male_medicine_routine_0011,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice1_male_medicine_routine_0213.json,cdr_0_voice1_male_medicine_routine_0213,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice1_male_medicine_routine_0220.json,cdr_0_voice1_male_medicine_routine_0220,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice1_male_medicine_routine_0278.json,cdr_0_voice1_male_medicine_routine_0278,10,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers; spoken_transcript:traditional:时->時
cdr_0/two_person_conversation/cdr_0_voice1_male_medicine_routine_0281.json,cdr_0_voice1_male_medicine_routine_0281,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice2_female_clinic_0008.json,cdr_0_voice2_female_clinic_0008,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice2_female_clinic_0020.json,cdr_0_voice2_female_clinic_0020,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice2_female_clinic_0205.json,cdr_0_voice2_female_clinic_0205,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice2_female_clinic_0226.json,cdr_0_voice2_female_clinic_0226,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice2_female_daily_life_0044.json,cdr_0_voice2_female_daily_life_0044,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice2_female_daily_life_0084.json,cdr_0_voice2_female_daily_life_0084,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice2_female_daily_life_0095.json,cdr_0_voice2_female_daily_life_0095,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice2_female_daily_life_0119.json,cdr_0_voice2_female_daily_life_0119,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice2_female_daily_life_0153.json,cdr_0_voice2_female_daily_life_0153,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice2_female_daily_life_0203.json,cdr_0_voice2_female_daily_life_0203,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice2_female_daily_life_0267.json,cdr_0_voice2_female_daily_life_0267,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice2_female_daily_life_0268.json,cdr_0_voice2_female_daily_life_0268,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice2_female_daily_life_0269.json,cdr_0_voice2_female_daily_life_0269,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice2_female_daily_life_0276.json,cdr_0_voice2_female_daily_life_0276,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice2_female_daily_life_0290.json,cdr_0_voice2_female_daily_life_0290,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice2_female_family_0007.json,cdr_0_voice2_female_family_0007,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice2_female_family_0013.json,cdr_0_voice2_female_family_0013,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice2_female_family_0042.json,cdr_0_voice2_female_family_0042,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice2_female_family_0094.json,cdr_0_voice2_female_family_0094,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice2_female_family_0121.json,cdr_0_voice2_female_family_0121,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice2_female_market_0005.json,cdr_0_voice2_female_market_0005,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice2_female_market_0021.json,cdr_0_voice2_female_market_0021,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice2_female_market_0137.json,cdr_0_voice2_female_market_0137,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice2_female_market_0176.json,cdr_0_voice2_female_market_0176,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice2_female_market_0232.json,cdr_0_voice2_female_market_0232,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice2_female_medicine_routine_0115.json,cdr_0_voice2_female_medicine_routine_0115,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice2_female_medicine_routine_0145.json,cdr_0_voice2_female_medicine_routine_0145,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice2_female_medicine_routine_0295.json,cdr_0_voice2_female_medicine_routine_0295,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice3_male_clinic_0014.json,cdr_0_voice3_male_clinic_0014,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice3_male_clinic_0017.json,cdr_0_voice3_male_clinic_0017,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice3_male_clinic_0111.json,cdr_0_voice3_male_clinic_0111,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice3_male_clinic_0169.json,cdr_0_voice3_male_clinic_0169,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice3_male_clinic_0191.json,cdr_0_voice3_male_clinic_0191,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice3_male_clinic_0233.json,cdr_0_voice3_male_clinic_0233,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice3_male_clinic_0275.json,cdr_0_voice3_male_clinic_0275,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice3_male_clinic_0282.json,cdr_0_voice3_male_clinic_0282,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice3_male_daily_life_0080.json,cdr_0_voice3_male_daily_life_0080,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice3_male_daily_life_0096.json,cdr_0_voice3_male_daily_life_0096,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice3_male_daily_life_0133.json,cdr_0_voice3_male_daily_life_0133,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice3_male_daily_life_0202.json,cdr_0_voice3_male_daily_life_0202,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice3_male_family_0199.json,cdr_0_voice3_male_family_0199,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice3_male_family_0272.json,cdr_0_voice3_male_family_0272,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice3_male_family_0285.json,cdr_0_voice3_male_family_0285,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice3_male_home_0012.json,cdr_0_voice3_male_home_0012,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice3_male_home_0078.json,cdr_0_voice3_male_home_0078,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice3_male_home_0104.json,cdr_0_voice3_male_home_0104,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice3_male_home_0260.json,cdr_0_voice3_male_home_0260,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice3_male_home_0271.json,cdr_0_voice3_male_home_0271,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice3_male_home_0274.json,cdr_0_voice3_male_home_0274,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice3_male_market_0167.json,cdr_0_voice3_male_market_0167,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice3_male_market_0170.json,cdr_0_voice3_male_market_0170,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice3_male_market_0188.json,cdr_0_voice3_male_market_0188,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice3_male_market_0242.json,cdr_0_voice3_male_market_0242,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice3_male_market_0249.json,cdr_0_voice3_male_market_0249,11,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; marked_transcript:traditional:时->時; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers; spoken_transcript:traditional:时->時
cdr_0/two_person_conversation/cdr_0_voice3_male_medicine_routine_0010.json,cdr_0_voice3_male_medicine_routine_0010,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice3_male_medicine_routine_0025.json,cdr_0_voice3_male_medicine_routine_0025,11,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; marked_transcript:traditional:还->還; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers; spoken_transcript:traditional:还->還
cdr_0/two_person_conversation/cdr_0_voice3_male_medicine_routine_0034.json,cdr_0_voice3_male_medicine_routine_0034,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice3_male_medicine_routine_0130.json,cdr_0_voice3_male_medicine_routine_0130,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice3_male_medicine_routine_0157.json,cdr_0_voice3_male_medicine_routine_0157,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice3_male_medicine_routine_0184.json,cdr_0_voice3_male_medicine_routine_0184,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice3_male_medicine_routine_0234.json,cdr_0_voice3_male_medicine_routine_0234,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
cdr_0/two_person_conversation/cdr_0_voice3_male_medicine_routine_0297.json,cdr_0_voice3_male_medicine_routine_0297,9,event_script:rebuilt_from_marked_transcript; event_stats:recalculated; impairment_features:removed_pause_event_count; marked_transcript:normalized; marked_transcript:patient_label_to_respondent; speech_rate_target:promoted_to_top_level; spoken_transcript:normalized; spoken_transcript:patient_label_to_respondent; spoken_transcript:rebuilt_from_marked_without_markers
